sucursal,modelo,talla,fecha,hora,cantidad,precio_unitario,descuento_pct,metodo_pago,tipo_cliente,vendedor
CDMX_Satelite,084 Campeón,18,2022-12-06,16:25:50,1,923,20,efectivo,nuevo,Carla
EdoMex_Toluca,Flip,27,2023-10-24,02:43:30,1,1171,5,tarjeta_debito,nuevo,María Luisa
Puebla_Tehuacan,084 Campeón,24,2025-07-09,23:30:08,4,1299,0,transferencia,recurrente,Benito
Michoacan_Morelia_Centro,Caimán,23,2023-12-02,01:00:34,4,1137,20,tarjeta_credito,recurrente,Natalia
EdoMex_Atlacomulco,084 Clásico,28,2023-12-08,00:17:08,7,857,10,efectivo,recurrente,Isabel
CDMX_Tacubaya,Ultra,15,2026-02-08,09:48:18,1,1301,0,tarjeta_debito,nuevo,Frida
CDMX_Zona_Rosa,Vital,19,2023-04-05,08:13:41,3,1010,0,mercado_pago,nuevo,Amador
CDMX_Zona_Rosa,Urbano,24,2021-05-15,09:13:27,1,855,10,tarjeta_debito,nuevo,Iván
CDMX_Mixcoac,Urbano,13,2023-08-01,21:24:19,9,767,0,transferencia,nuevo,Timoteo
CDMX_Polanco,SuperFaro,23,2025-05-14,22:00:38,2,1724,15,mercado_pago,nuevo,Gerónimo
CDMX_Metrobus_Durango,SuperFaro,18,2023-10-18,14:26:09,3,2185,15,transferencia,nuevo,Delia
CDMX_Centro,Gran Prix,23,2022-11-16,01:45:20,1,964,30,tarjeta_debito,recurrente,Irma
CDMX_La_Villa,Flip,25,2023-06-07,04:41:22,1,1034,20,efectivo,recurrente,Andrés
EdoMex_Chimalhuacan,Ultra,26,2022-05-13,14:30:55,3,1351,0,transferencia,nuevo,Rodolfo
EdoMex_Patio_Valle_De_Chalco,Ultra,23,2025-07-17,15:16:34,1,1621,0,tarjeta_debito,recurrente,Daniel
Puebla_Centro,RL15,16,2024-06-04,17:31:52,1,1305,0,transferencia,nuevo,Nadia
EdoMex_Plaza_Aragon,Panam Alfa,22,2025-06-08,14:24:46,4,1724,0,tarjeta_debito,nuevo,Martha
CDMX_20_de_Noviembre,084 Diamante,23,2025-01-21,14:24:42,1,2017,5,efectivo,nuevo,Rafaél
CDMX_La_Villa,Flip,16,2025-05-25,18:57:18,1,948,0,tarjeta_debito,vip,Gerardo
CDMX_Metrobus_Durango,084 Clásico,27,2024-07-10,06:45:40,1,758,10,efectivo,nuevo,Karla
CDMX_5_de_Mayo,Caimán,29,2026-03-30,01:33:23,1,1131,5,mercado_pago,nuevo,Alejandro
CDMX_Plaza_Ermita,Vital,26,2023-07-23,03:16:56,4,1203,10,tarjeta_debito,nuevo,Jerónimo
EdoMex_Sendero_Ixtapaluca,Vital,21,2026-04-18,22:05:23,3,1325,0,efectivo,recurrente,Claudio
CDMX_Condesa,RL15,25,2022-08-04,19:33:38,9,803,0,efectivo,recurrente,Adela
CDMX_Centro,Panam Alfa,23,2025-04-09,04:43:00,5,2004,0,mercado_pago,recurrente,Héctor
CDMX_Mixcoac,Panam Alfa,25,2024-05-22,03:22:43,4,1502,15,efectivo,nuevo,Jerónimo
EdoMex_Zumpango,Gran Prix,25,2021-10-19,02:25:36,2,1065,30,efectivo,nuevo,Ricardo
Michoacan_Uruapan,Barracuda,25,2024-06-02,21:05:07,2,739,30,efectivo,nuevo,Diana
CDMX_Pino_Suarez,084,24,2024-05-17,18:54:08,3,896,0,transferencia,recurrente,Bernardo
CDMX_Rep_del_Salvador,SuperFaro,16,2023-10-25,08:01:54,1,2107,0,tarjeta_debito,recurrente,Serafín
CDMX_Pino_Suarez,Barracuda,18,2025-11-08,05:32:40,1,1173,30,transferencia,nuevo,Silvia
EdoMex_Chimalhuacan,084 Diamante,27,2022-01-01,11:23:57,2,1729,0,efectivo,recurrente,Laura
CDMX_Satelite,Vaivén,27,2022-12-30,22:40:05,4,1163,5,mercado_pago,nuevo,Rosario
CDMX_San_Jacinto,RL15,24,2022-11-28,02:42:38,1,940,0,tarjeta_credito,nuevo,Eugenio
CDMX_5_de_Mayo,Perestroika,16,2022-10-09,01:20:39,2,1258,0,efectivo,recurrente,María Cristina
EdoMex_Chimalhuacan,084 Diamante,19,2024-02-04,02:05:52,1,1959,0,efectivo,nuevo,Abigail
EdoMex_Sendero_Ixtapaluca,Flip,28,2023-11-29,04:21:56,3,1293,0,tarjeta_credito,nuevo,Reynaldo
CDMX_La_Villa,084 Diamante,28,2024-06-07,02:26:14,2,2184,20,tarjeta_credito,nuevo,Evelio
EdoMex_Zumpango,Urbano,26,2025-11-23,04:03:16,1,1371,0,efectivo,nuevo,Mónica
EdoMex_Americas_Ecatepec,Gran Prix,18,2024-05-04,06:10:21,3,732,0,efectivo,recurrente,Hugo
CDMX_Metrobus_Durango,Perestroika,22,2021-06-16,20:30:24,1,1507,5,efectivo,recurrente,Hernán
CDMX_20_de_Noviembre,Caimán,23,2025-10-03,16:23:54,3,1680,0,efectivo,recurrente,Rubén
CDMX_Metrobus_Chilpancingo,Ultra,24,2024-07-09,16:44:28,4,1598,5,efectivo,recurrente,Indira
EdoMex_Atlacomulco,Vital,26,2024-11-07,19:19:25,3,1207,0,mercado_pago,recurrente,Ana
CDMX_Mixcoac,Caimán,18,2022-09-26,07:07:16,2,1109,5,tarjeta_credito,recurrente,Felix
CDMX_Mixcoac,Gran Prix,27,2023-03-15,16:48:54,3,807,15,tarjeta_credito,vip,Jacinto
CDMX_Huipulco,Urbano,17,2025-08-18,17:44:09,1,1040,20,efectivo,nuevo,Martín
CDMX_Tacubaya,Urbano,23,2022-12-14,04:09:37,2,740,15,mercado_pago,recurrente,Marisela
CDMX_Metrobus_Chilpancingo,Barracuda,23,2025-10-26,22:18:08,4,1167,0,efectivo,nuevo,Luisa
CDMX_Madero,084 Clásico,27,2026-01-14,00:44:15,1,1127,15,mercado_pago,recurrente,Gabino
CDMX_San_Jacinto,Vital,24,2024-11-24,10:22:46,4,1305,0,efectivo,nuevo,Florencia
CDMX_Pino_Suarez,084 Campeón,27,2021-12-31,03:36:29,4,1384,30,efectivo,nuevo,Gabriel
EdoMex_Plaza_Aragon,Vital,18,2022-06-19,12:09:56,1,1160,0,efectivo,nuevo,Alejandro
Coahuila_Saltillo,084 Clásico,24,2025-06-05,14:15:28,1,980,20,transferencia,recurrente,Andrea
CDMX_Madero,Caimán,19,2023-12-31,19:23:18,2,1413,30,tarjeta_credito,recurrente,Ariadna
EdoMex_Toluca_Grand_Plaza,Urbano,25,2022-07-13,16:25:13,3,1265,0,tarjeta_credito,recurrente,Esparta
EdoMex_Americas_Ecatepec,RL15,27,2025-10-19,01:31:25,6,1036,0,tarjeta_debito,nuevo,Ana Luisa
CDMX_La_Villa,Caimán,17,2022-10-24,19:28:59,3,1351,15,efectivo,nuevo,Uriel
EdoMex_Atlacomulco,Ultra,21,2021-08-05,03:15:11,1,1399,0,efectivo,vip,Genaro
CDMX_Universidad,Urbano,26,2023-03-29,14:59:23,1,1070,0,tarjeta_credito,nuevo,Gonzalo
CDMX_La_Villa,084 Clásico,17,2022-07-24,01:52:06,3,859,0,transferencia,nuevo,Mauro
CDMX_20_de_Noviembre,Vital,17,2023-12-18,22:18:15,2,976,0,efectivo,recurrente,Gilberto
EdoMex_Patio_Valle_De_Chalco,084 Diamante,22,2023-02-18,17:39:59,2,2047,15,tarjeta_debito,recurrente,Gregorio
CDMX_Polanco,Ultra,25,2022-01-06,23:59:51,1,1464,0,efectivo,nuevo,Dulce María
Puebla_Centro,Urbano,27,2022-04-19,21:23:51,5,956,0,mercado_pago,recurrente,Elias
EdoMex_Patio_Valle_De_Chalco,084 Clásico,24,2021-07-05,05:05:39,3,866,0,efectivo,recurrente,Ilse
CDMX_Del_Valle,Urbano,27,2025-01-06,14:55:45,3,1346,5,efectivo,recurrente,Benito
Puebla_Centro,Caimán,20,2023-01-07,19:46:41,5,1624,10,efectivo,nuevo,Flavio
CDMX_Polanco,SuperFaro,24,2021-08-17,15:59:19,6,1568,0,transferencia,vip,Vanesa
EdoMex_Tepeyac,SuperFaro,27,2025-09-19,02:34:13,1,1968,10,efectivo,nuevo,Noelia
EdoMex_Toluca,084 Campeón,18,2021-11-07,21:55:24,1,892,0,tarjeta_debito,nuevo,Gloria
CDMX_Del_Valle,Gran Prix,27,2022-05-12,06:16:11,3,1125,0,mercado_pago,recurrente,Patricio
CDMX_Pino_Suarez,084 Clásico,16,2021-09-19,06:05:22,2,798,30,tarjeta_debito,recurrente,Cristobal
CDMX_Universidad,Panam Alfa,24,2023-11-30,23:07:42,1,2066,20,tarjeta_credito,nuevo,Virginia
CDMX_Pino_Suarez,084 Campeón,25,2021-06-08,16:45:07,1,1353,5,efectivo,recurrente,Evelio
EdoMex_Americas_Ecatepec,Caimán,18,2022-05-27,09:30:12,3,1209,0,mercado_pago,recurrente,Olivia
EdoMex_Zumpango,Panam Alfa,25,2023-02-04,22:36:33,1,1888,0,efectivo,recurrente,Natividad
CDMX_Pino_Suarez,084 Clásico,23,2023-01-19,05:41:21,2,1072,0,tarjeta_debito,recurrente,José Luis
EdoMex_Nicolas_Romero,Caimán,20,2024-05-03,23:02:13,1,1391,5,efectivo,nuevo,Andrés
CDMX_Centro,Panam Alfa,28,2022-02-13,19:47:00,4,2117,30,transferencia,nuevo,Humberto
EdoMex_Sendero_Ixtapaluca,084 Diamante,25,2023-09-16,13:24:54,1,1841,5,transferencia,nuevo,Mónica
CDMX_Metrobus_Durango,Urbano,26,2024-04-22,11:21:33,1,780,0,efectivo,nuevo,Ángela
CDMX_Rep_del_Salvador,084 Clásico,25,2022-09-18,14:48:33,1,1262,30,transferencia,recurrente,Jaqueline
EdoMex_Zumpango,Barracuda,20,2023-05-29,02:22:51,2,1113,0,efectivo,recurrente,Juana
Michoacan_Morelia_Centro,084 Clásico,25,2026-03-14,10:37:01,2,975,0,efectivo,nuevo,Daniel
CDMX_Huipulco,084,16,2022-03-11,16:38:32,5,1188,0,tarjeta_debito,nuevo,Mónica
Chihuahua_Sendero,084 Diamante,15,2021-06-20,05:31:57,2,2105,20,transferencia,nuevo,Lourdes
EdoMex_Zumpango,Flip,17,2023-03-12,23:20:09,3,1364,30,tarjeta_credito,nuevo,Juan Carlos
CDMX_Rep_del_Salvador,084,24,2023-09-30,11:33:09,2,829,0,tarjeta_credito,recurrente,Jorge
CDMX_Metrobus_Chilpancingo,Vital,25,2025-12-01,13:50:28,4,705,20,transferencia,recurrente,Abraham
CDMX_Polanco,Urbano,24,2022-03-10,09:19:38,3,943,0,efectivo,recurrente,Marco Antonio
CDMX_5_de_Mayo,RL15,18,2025-08-21,06:18:40,4,1240,0,efectivo,nuevo,Guillermina
Puebla_Tehuacan,Caimán,26,2024-06-19,08:15:02,1,1394,0,efectivo,recurrente,Nayeli
CDMX_Mixcoac,084 Diamante,24,2022-12-03,22:45:55,1,1761,30,tarjeta_debito,vip,Esmeralda
Nuevo_Leon_Monterrey,RL15,27,2022-04-06,05:28:55,1,959,0,tarjeta_debito,recurrente,José Eduardo
CDMX_Regina,084 Diamante,24,2024-05-14,04:15:29,4,1754,0,tarjeta_credito,nuevo,Caridad
CDMX_5_de_Mayo,Vital,22,2024-12-15,09:22:01,2,773,10,efectivo,nuevo,Marco Antonio
CDMX_Huipulco,084 Diamante,24,2025-09-21,12:07:15,1,2167,0,tarjeta_credito,recurrente,Mauro
EdoMex_Nezahualcoyotl,084,25,2024-10-25,02:00:11,2,1049,0,efectivo,nuevo,Francisco Javier
Chihuahua_Sendero,084 Diamante,24,2024-01-09,05:13:22,2,1832,10,efectivo,recurrente,Gerónimo
CDMX_Pino_Suarez,Ultra,24,2025-04-24,06:56:07,1,1306,0,efectivo,nuevo,Francisco
CDMX_5_de_Mayo,Vital,22,2025-10-08,12:29:04,4,980,10,efectivo,nuevo,Héctor
CDMX_5_de_Mayo,Perestroika,17,2025-07-26,05:30:31,4,1161,15,tarjeta_debito,nuevo,Arcelia
CDMX_Insurgentes,084 Diamante,27,2023-10-20,09:51:00,5,1644,0,efectivo,nuevo,Mariana
CDMX_Tacubaya,084,27,2021-09-10,22:46:51,5,1242,0,tarjeta_debito,nuevo,Emilio
CDMX_Metrobus_Chilpancingo,Vital,24,2024-02-21,04:50:42,1,982,15,mercado_pago,nuevo,Isabel
CDMX_Plaza_Ermita,SuperFaro,21,2022-05-02,07:41:23,2,1636,0,tarjeta_credito,recurrente,Carmen
CDMX_Mixcoac,RL15,19,2023-10-05,22:23:20,4,1264,20,tarjeta_debito,nuevo,Eva
Hidalgo_Pachuca,Ultra,22,2024-01-02,03:42:30,2,1634,0,tarjeta_credito,nuevo,Esperanza
CDMX_Condesa,Barracuda,22,2023-04-09,13:07:49,6,720,0,tarjeta_debito,recurrente,María Luisa
EdoMex_Tepeyac,Vital,27,2024-10-24,03:57:01,3,958,0,tarjeta_credito,recurrente,Santiago
EdoMex_Tepeyac,Vaivén,24,2024-12-27,09:55:18,2,1241,0,efectivo,nuevo,José María
CDMX_Condesa,Caimán,25,2021-12-10,01:13:18,2,1101,15,efectivo,nuevo,Guillermina
CDMX_Del_Valle,Barracuda,25,2024-06-22,09:12:11,2,1135,0,tarjeta_credito,nuevo,José Carlos
CDMX_Plaza_Ermita,Urbano,25,2021-06-16,12:10:06,2,1385,30,tarjeta_debito,nuevo,Yuridia
CDMX_Insurgentes,RL15,24,2025-07-13,06:44:48,1,900,0,efectivo,recurrente,Yolanda
CDMX_Plaza_Ermita,Gran Prix,26,2022-03-30,12:58:16,2,946,20,efectivo,nuevo,Citlali
CDMX_Huipulco,084,24,2025-01-27,18:47:06,5,805,30,transferencia,nuevo,Liliana
CDMX_Polanco,084 Campeón,19,2022-01-26,21:17:14,3,1122,20,mercado_pago,nuevo,Gerardo
EdoMex_Plaza_Aragon,Perestroika,24,2022-07-27,05:02:49,3,1326,0,efectivo,nuevo,Citlali
EdoMex_Chalco,Ultra,18,2024-10-03,11:29:56,1,1518,0,mercado_pago,recurrente,Nelly
CDMX_Universidad,Perestroika,23,2022-03-19,19:44:25,1,1195,5,mercado_pago,recurrente,Jonás
CDMX_San_Cosme,084 Clásico,26,2021-11-24,19:56:42,1,1312,20,tarjeta_credito,vip,Asunción
CDMX_Mixcoac,Vital,14,2023-01-16,07:44:38,2,983,20,efectivo,recurrente,Amelia
CDMX_20_de_Noviembre,084,26,2023-01-19,23:30:55,1,1201,0,tarjeta_credito,recurrente,Noemí
Puebla_Tehuacan,084 Diamante,17,2024-10-14,20:45:44,1,2096,0,mercado_pago,nuevo,Germán
EdoMex_Sendero_Toluca,Caimán,28,2023-05-01,06:48:20,2,1465,15,tarjeta_debito,nuevo,Dulce María
EdoMex_Texcoco,084 Diamante,28,2025-08-05,11:08:03,4,2085,0,tarjeta_credito,nuevo,Rodrigo
CDMX_Zona_Rosa,Vaivén,14,2026-04-19,17:47:03,1,746,0,efectivo,nuevo,Noelia
CDMX_Polanco,Panam Alfa,17,2023-09-02,21:06:48,3,1562,15,efectivo,nuevo,Sofía
EdoMex_Atlacomulco,084 Diamante,25,2024-10-02,06:30:39,8,1709,5,tarjeta_debito,recurrente,Antonia
Puebla_Tehuacan,Barracuda,28,2025-05-25,02:57:57,1,1142,0,tarjeta_credito,recurrente,Virginia
CDMX_San_Cosme,Vaivén,25,2024-10-15,08:17:14,1,707,0,efectivo,recurrente,Indira
EdoMex_Texcoco,Caimán,18,2025-09-12,16:37:01,1,1261,0,efectivo,nuevo,Rodrigo
CDMX_Tacubaya,Caimán,15,2022-08-08,15:47:45,1,1270,0,tarjeta_credito,recurrente,Eugenia
CDMX_La_Villa,Flip,28,2022-04-08,10:35:06,2,861,30,tarjeta_debito,recurrente,Germán
CDMX_5_de_Mayo,Perestroika,22,2023-06-25,15:34:39,1,1555,0,efectivo,recurrente,Irene
EdoMex_Nezahualcoyotl,084,18,2025-07-30,18:12:28,4,1002,10,tarjeta_credito,recurrente,Miguel
CDMX_Metrobus_Chilpancingo,084 Clásico,25,2022-06-29,23:54:55,1,818,0,mercado_pago,nuevo,Ángel
CDMX_Pino_Suarez,084 Diamante,26,2022-03-13,05:45:13,2,1904,30,tarjeta_credito,recurrente,Carlos
CDMX_Insurgentes,084 Campeón,24,2021-12-05,18:17:07,2,1251,0,tarjeta_credito,nuevo,Ivonne
CDMX_San_Cosme,084 Campeón,25,2021-07-29,21:19:41,3,1321,20,transferencia,nuevo,José Carlos
CDMX_San_Jacinto,084 Clásico,27,2024-08-08,13:58:11,7,1250,0,efectivo,nuevo,Pamela
CDMX_Huipulco,Panam Alfa,24,2024-02-17,14:23:05,3,1545,10,tarjeta_debito,recurrente,Iván
CDMX_Metrobus_Chilpancingo,Panam Alfa,27,2023-12-04,09:39:28,5,1725,0,tarjeta_debito,recurrente,Rocío
EdoMex_Chalco,084 Clásico,25,2022-03-03,01:56:34,2,1349,20,efectivo,recurrente,Elias
CDMX_Mixcoac,Perestroika,17,2025-10-09,04:59:16,5,1382,5,efectivo,recurrente,Isabel
EdoMex_Nicolas_Romero,084,23,2025-04-24,15:53:36,2,724,0,efectivo,nuevo,Lorenzo
EdoMex_Texcoco,084 Clásico,18,2023-11-05,20:25:31,5,894,15,mercado_pago,nuevo,Verónica
EdoMex_Zumpango,Gran Prix,19,2025-08-01,16:49:49,1,1345,30,efectivo,nuevo,Irma
Chihuahua_Sendero,Gran Prix,24,2025-08-23,03:00:43,9,1388,0,tarjeta_credito,recurrente,Ramiro
CDMX_5_de_Mayo,Barracuda,24,2025-12-18,01:54:16,2,967,0,efectivo,recurrente,Ana Luisa
CDMX_5_de_Mayo,SuperFaro,17,2025-12-12,03:32:58,5,2034,0,efectivo,recurrente,María del Carmen
Quintana_Roo_Playa_del_Carmen,Barracuda,23,2021-07-01,16:23:11,6,743,5,efectivo,nuevo,Antonio
CDMX_San_Cosme,Caimán,26,2025-01-04,00:12:52,1,1145,30,efectivo,recurrente,Genaro
CDMX_Regina,Vital,27,2024-08-11,16:18:13,10,1351,5,efectivo,recurrente,Estela
CDMX_Rep_del_Salvador,Ultra,22,2024-01-10,02:01:13,2,1514,10,tarjeta_debito,nuevo,Blanca
CDMX_Plaza_Ermita,Panam Alfa,26,2025-02-10,18:09:53,4,2023,0,mercado_pago,nuevo,Florencia
CDMX_Metrobus_Durango,084 Campeón,27,2021-08-27,13:44:01,6,874,30,efectivo,nuevo,Antonio
CDMX_Universidad,084 Campeón,23,2022-11-08,07:06:29,2,754,10,efectivo,nuevo,Mariana
CDMX_San_Cosme,Perestroika,23,2023-12-05,07:25:40,1,1117,30,tarjeta_credito,vip,Jesús
CDMX_Centro,Vaivén,15,2025-07-12,18:09:45,6,762,0,transferencia,vip,Eloisa
CDMX_Rep_del_Salvador,RL15,18,2022-06-29,14:57:25,1,1241,0,transferencia,vip,Zacarías
CDMX_Condesa,084,17,2024-08-28,14:43:52,9,964,0,tarjeta_debito,recurrente,Inés
Hidalgo_Tula,Vital,29,2022-04-12,14:53:58,2,1087,0,tarjeta_debito,nuevo,Mercedes
CDMX_Mixcoac,Ultra,16,2025-07-09,21:07:22,1,1167,0,tarjeta_credito,recurrente,Vanesa
CDMX_Satelite,Barracuda,26,2026-01-22,07:54:26,2,1234,30,tarjeta_debito,recurrente,Margarita
CDMX_Centro,Barracuda,25,2026-03-20,13:52:27,4,862,0,efectivo,nuevo,Gloria
CDMX_San_Cosme,Panam Alfa,23,2025-05-25,09:17:14,1,2041,10,efectivo,nuevo,Marisol
CDMX_20_de_Noviembre,Ultra,18,2022-09-05,10:10:36,1,1141,10,efectivo,vip,Judith
CDMX_Mixcoac,RL15,15,2021-10-27,22:50:54,1,1082,0,transferencia,nuevo,Cecilia
CDMX_Mixcoac,RL15,23,2023-08-04,02:38:32,4,1391,5,efectivo,recurrente,Isabela
CDMX_Tacubaya,Barracuda,21,2024-07-24,13:25:31,9,723,0,tarjeta_debito,nuevo,Raquel
EdoMex_Sendero_Toluca,Ultra,27,2024-05-07,18:45:36,1,1625,30,mercado_pago,recurrente,Rufino
CDMX_Zona_Rosa,084,24,2024-01-28,11:42:56,3,811,5,efectivo,recurrente,Cornelio
CDMX_Del_Valle,Vaivén,26,2021-08-03,05:34:41,4,982,5,tarjeta_credito,nuevo,Nelly
CDMX_Mixcoac,084 Campeón,22,2021-09-24,23:03:46,3,1048,0,efectivo,recurrente,Gonzalo
CDMX_Metrobus_Durango,Barracuda,17,2024-06-19,04:18:13,4,921,0,mercado_pago,recurrente,Andrea
Hidalgo_Pachuca,Urbano,26,2026-04-26,02:31:16,3,963,30,efectivo,recurrente,Amador
EdoMex_Tepeyac,RL15,26,2024-04-02,00:43:03,2,844,0,efectivo,recurrente,Caridad
EdoMex_Toluca,Perestroika,22,2022-03-06,05:43:58,2,1226,20,efectivo,vip,Elisa
CDMX_San_Cosme,Vital,23,2024-04-14,02:30:58,1,1346,0,tarjeta_debito,nuevo,Antonia
Quintana_Roo_Playa_del_Carmen,Flip,23,2024-11-07,14:29:03,1,740,10,transferencia,recurrente,Anel
EdoMex_Chimalhuacan,084 Clásico,28,2021-10-30,03:56:51,4,1326,20,tarjeta_debito,vip,Verónica
EdoMex_Chalco,RL15,15,2023-06-05,13:48:45,1,1212,10,tarjeta_credito,recurrente,Oswaldo
CDMX_Rep_del_Salvador,084,15,2023-05-06,17:28:39,1,889,0,transferencia,vip,Sonia
CDMX_Centro,084,22,2024-01-02,10:36:52,4,1042,10,efectivo,nuevo,Noelia
CDMX_Huipulco,084,21,2022-01-26,16:30:06,2,1086,5,tarjeta_debito,recurrente,Cristobal
CDMX_Insurgentes,Ultra,25,2023-12-11,02:42:27,4,1222,10,mercado_pago,recurrente,Gabino
EdoMex_Sendero_Toluca,Urbano,27,2024-03-21,15:38:21,1,1324,5,efectivo,nuevo,Jonás
CDMX_Del_Valle,Barracuda,26,2021-07-08,00:37:09,1,826,20,tarjeta_debito,recurrente,Marcela
CDMX_Centro,084 Diamante,22,2024-02-14,23:49:16,2,1731,0,efectivo,recurrente,Augusto
CDMX_Zona_Rosa,084,24,2025-04-08,18:40:54,1,1117,0,efectivo,recurrente,Úrsula
EdoMex_Chimalhuacan,Urbano,24,2024-12-10,08:39:35,1,1217,0,efectivo,recurrente,Mayte
CDMX_Regina,Flip,26,2025-09-23,02:03:40,1,778,0,efectivo,nuevo,Dolores
EdoMex_Patio_Valle_De_Chalco,Barracuda,19,2023-08-14,03:19:55,4,1248,10,mercado_pago,nuevo,Alfredo
EdoMex_Atlacomulco,Gran Prix,22,2025-05-06,02:08:59,1,1045,0,tarjeta_debito,nuevo,Nayeli
CDMX_Tacubaya,Caimán,26,2021-07-15,20:51:23,9,1147,20,tarjeta_credito,nuevo,Abril
CDMX_Huipulco,Panam Alfa,27,2024-07-24,08:56:36,3,1518,0,mercado_pago,recurrente,Micaela
CDMX_5_de_Mayo,084 Campeón,24,2024-09-01,09:43:23,1,908,5,efectivo,recurrente,Aida
CDMX_Insurgentes,084 Clásico,27,2026-03-21,14:21:46,4,727,10,efectivo,recurrente,Federico
CDMX_Metrobus_Chilpancingo,Flip,30,2025-07-03,01:26:42,1,917,0,mercado_pago,recurrente,Felipe
CDMX_20_de_Noviembre,Ultra,28,2023-02-06,12:25:26,1,1464,0,transferencia,recurrente,Amanda
EdoMex_Nicolas_Romero,Vaivén,25,2025-07-29,01:45:51,7,811,15,tarjeta_debito,recurrente,Josefina
EdoMex_Texcoco,Panam Alfa,25,2024-03-27,16:40:54,4,2037,0,efectivo,vip,Joaquín
CDMX_5_de_Mayo,084 Diamante,17,2023-11-24,08:41:01,3,2067,0,tarjeta_credito,vip,Asunción
EdoMex_Toluca,Urbano,28,2025-01-21,08:38:32,4,943,15,transferencia,vip,Lorenzo
CDMX_Condesa,Panam Alfa,27,2025-07-29,18:11:32,4,1717,0,tarjeta_debito,recurrente,Sara
Nuevo_Leon_Monterrey,084 Diamante,17,2021-12-27,19:08:28,1,2183,5,tarjeta_debito,recurrente,Magdalena
Hidalgo_Pachuca,084 Campeón,25,2023-03-03,21:45:23,1,1278,30,tarjeta_credito,recurrente,Samuel
CDMX_Zona_Rosa,Barracuda,22,2023-08-09,14:11:03,1,716,15,mercado_pago,recurrente,Bernardo
CDMX_Mixcoac,Vaivén,28,2023-11-17,12:35:33,5,1312,30,tarjeta_debito,recurrente,Minerva
EdoMex_Nezahualcoyotl,RL15,25,2024-10-07,20:07:08,1,1372,0,transferencia,recurrente,Mauricio
EdoMex_Zumpango,Perestroika,16,2022-02-17,11:39:36,1,1634,0,efectivo,recurrente,Mónica
CDMX_Polanco,RL15,26,2022-02-26,02:38:13,1,1282,0,efectivo,recurrente,Noelia
EdoMex_Tenayuca,Barracuda,19,2024-03-19,07:15:12,1,1212,0,tarjeta_debito,recurrente,Ricardo
CDMX_Metrobus_Chilpancingo,Urbano,26,2021-12-02,18:47:05,2,894,0,efectivo,recurrente,Mayte
CDMX_Condesa,Vital,17,2025-11-12,17:45:47,2,844,10,efectivo,recurrente,Guillermina
CDMX_Mixcoac,084 Campeón,23,2024-12-24,18:06:38,1,723,20,tarjeta_debito,nuevo,Luis Miguel
CDMX_Rep_del_Salvador,084 Diamante,24,2024-04-20,20:34:51,2,1927,0,tarjeta_debito,nuevo,Elias
CDMX_5_de_Mayo,Urbano,29,2023-12-01,14:07:53,1,933,20,tarjeta_debito,nuevo,Juana
CDMX_Insurgentes,Gran Prix,25,2023-11-25,13:37:28,4,1232,0,tarjeta_credito,recurrente,Elsa
CDMX_San_Jacinto,084,25,2025-12-10,08:11:47,1,991,0,transferencia,vip,Zeferino
CDMX_Insurgentes,084 Diamante,24,2023-01-19,09:36:29,4,2079,30,efectivo,nuevo,Débora
CDMX_Huipulco,Panam Alfa,24,2024-10-08,16:31:14,1,1867,20,tarjeta_credito,nuevo,Pascual
CDMX_Insurgentes,Ultra,15,2025-09-24,23:30:07,1,1663,10,tarjeta_debito,nuevo,Eugenia
CDMX_Huipulco,084 Clásico,24,2026-01-03,00:00:19,2,921,0,tarjeta_debito,recurrente,José Eduardo
CDMX_Pino_Suarez,084 Diamante,27,2021-07-04,13:57:03,1,1649,0,transferencia,nuevo,Rosario
CDMX_Huipulco,Flip,26,2025-09-27,15:14:48,11,823,0,transferencia,recurrente,José Manuél
CDMX_San_Jacinto,RL15,22,2026-04-03,23:20:26,4,946,30,tarjeta_credito,nuevo,Ivonne
CDMX_Zona_Rosa,Ultra,26,2023-02-28,09:41:56,1,1141,0,transferencia,nuevo,Verónica
EdoMex_Toluca_Grand_Plaza,Vital,18,2025-04-28,14:51:04,3,1383,20,efectivo,nuevo,René
EdoMex_Tenayuca,RL15,16,2025-11-17,21:13:10,1,756,0,transferencia,recurrente,Pilar
CDMX_5_de_Mayo,Urbano,16,2025-01-14,07:37:42,2,1384,0,transferencia,nuevo,Martha
CDMX_5_de_Mayo,084,17,2021-11-09,19:53:13,5,767,10,tarjeta_debito,recurrente,Liliana
CDMX_Polanco,Ultra,21,2023-01-21,04:11:17,5,1174,5,efectivo,nuevo,Asunción
EdoMex_Chimalhuacan,Vaivén,27,2025-04-13,16:17:37,1,1234,0,transferencia,vip,Ignacio
EdoMex_Tenayuca,Caimán,23,2023-05-24,14:22:03,1,1151,5,efectivo,nuevo,Israel
EdoMex_Zumpango,084,25,2023-11-26,16:57:50,4,1151,15,tarjeta_debito,nuevo,Elvia
CDMX_Universidad,084 Campeón,24,2024-11-02,10:00:34,2,1159,0,tarjeta_credito,recurrente,Adela
CDMX_Rep_del_Salvador,Caimán,22,2021-11-23,22:51:05,5,1240,5,efectivo,recurrente,Sandra
CDMX_Huipulco,SuperFaro,25,2023-01-30,05:10:27,1,1985,10,mercado_pago,vip,Daniela
CDMX_Del_Valle,084 Clásico,26,2023-08-15,02:53:05,7,969,0,efectivo,recurrente,Salvador
