usuario,usuario_seguidores,modelo,color,calificacion,comentario,fuente,likes,verificado,respondido_marca,fecha,intencion_plantilla,sentimiento_calculado,score_sentimiento,n_palabras_positivas,n_palabras_negativas,n_emojis_positivos,n_emojis_negativos,tiene_caps,n_exclamaciones,amplificador,es_influencer,urgencia,acierto
kcorrales,48,Vaivén,verde,2,"Esperaba más de los Vaivén, la suela es muy delgada 😕 regulares",amazon,45,False,False,2022-11-19 04:22:25,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
emiliaarmas,9,SuperFaro,azul,5,Compré los SuperFaro para mi hijo y le ENCANTARON 🥰 muy cómodos y bonitos,twitter,7,True,False,2024-11-02 19:21:36,positivo,positivo,1.0,3,0,1,0,True,0,1.2,False,False,True
zoe37,4253,084 Diamante,rojo,2,Me quedaron grandes los 084 Diamante y la talla era la correcta 😒 mala medición,facebook,58,True,True,2023-10-08 13:17:15,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,False,True,True
igonzalez,49,084 Campeón,rosa,2,Cómodos los 084 Campeón pero el color destiñe en 2 lavadas 😕 mitad y mitad,twitter,5,False,False,2023-05-19 09:13:01,mixto,neutro,-0.139,1,1,0,1,False,0,1.0,False,False,True
gloria35,69,Vaivén,rosa,1,NO LOS COMPREN!! Mis Vaivén se despegaron en una semana 😤 estafa total,google_reviews,4,True,False,2026-03-13 13:04:26,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,False,True
xriojas,98,084 Campeón,rojo,2,"Compré los 084 Campeón, son tenis. Punto.",instagram,5,True,False,2023-09-28 17:56:39,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
hsandoval,158,084 Diamante,rojo,5,Bonitos los 084 Diamante 👌 buen precio para la calidad,twitter,3,True,False,2024-11-27 01:08:05,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
leonelzedillo,31,084 Clásico,verde,3,"Los 084 Clásico cumplen, los uso para diario nomás",amazon,11,False,True,2022-07-10 07:15:49,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
camilo75,2,Urbano,negro,4,"Los Urbano cumplen, los uso para diario nomás",tiktok,6,False,False,2026-01-23 05:04:34,neutro,positivo,0.833,1,0,0,0,False,0,1.0,False,False,False
sevillageronimo,313,SuperFaro,azul,1,"Los SuperFaro no me convencieron, son muy regulares para el precio 🤷‍♀️",twitter,54,True,False,2023-10-08 23:21:38,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,True,True
cruzricardo,36,Ultra,azul,3,Horrible calidad los Ultra 😠 ni para regalar #malacompra #panam,instagram,41,False,False,2025-03-02 07:11:25,negativo,negativo,-0.25,1,1,0,1,False,0,1.0,False,False,True
elvirabustos,132,084 Campeón,azul,3,Me gustaron los 084 Campeón aunque son un poco apretados al principio 😬 ya cedieron,tiktok,58,True,False,2023-03-27 03:52:30,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
bmontes,118,Vaivén,beige,5,"10/10 los Vaivén ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",twitter,70,True,False,2024-11-15 08:28:38,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
ortizjosefina,24,Urbano,beige,4,"Buenos los Urbano, me gustaron 👍 cumplen lo prometido",amazon,79,True,False,2024-07-11 04:06:40,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
carmenbonilla,16,084 Clásico,verde,3,Me gustaron los 084 Clásico aunque son un poco apretados al principio 😬 ya cedieron,instagram,244,True,False,2024-07-14 03:02:11,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
andresmatos,78,Vaivén,negro,3,Me gustaron los Vaivén aunque son un poco apretados al principio 😬 ya cedieron,google_reviews,92,True,False,2022-03-10 03:41:40,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
humberto20,217,Urbano,azul,1,"Los Urbano son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",facebook,6,True,False,2023-10-14 14:47:58,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,False,True
wchavez,79,Flip,verde,3,"Regulares los Flip, esperaba un poquito más pero también un poquito menos",facebook,18,False,False,2025-05-02 18:54:28,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
fadame,30,084 Clásico,beige,4,"Buenos los 084 Clásico, me gustaron 👍 cumplen lo prometido",twitter,4,True,False,2021-07-04 08:33:14,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
marcos28,10,Vaivén,rojo,4,Excelente diseño los Vaivén pero algo caros para la calidad real 💸,google_reviews,18,False,False,2025-11-01 01:01:01,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
xcarranza,322,Panam Alfa,negro,5,"Me gustaron los Panam Alfa, cómodos y bonitos para diario 🙂",instagram,125,False,False,2023-10-18 09:55:55,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
tomascasas,21720,SuperFaro,rosa,4,Me encantaron mis SuperFaro 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,amazon,95,True,False,2021-10-01 15:58:41,positivo,positivo,0.98,3,0,2,0,False,2,1.2,True,False,True
dianareyna,174,Perestroika,azul,5,Me encantaron mis Perestroika 😍🔥 súper cómodos para todo el día!! #Panam #Calzado,twitter,23,True,False,2021-11-17 10:45:44,positivo,positivo,0.98,3,0,2,0,False,2,1.2,False,False,True
sanabrianorma,121,RL15,beige,3,"Regulares los RL15, esperaba un poquito más pero también un poquito menos",instagram,24,True,False,2025-11-26 18:35:20,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
serratomiriam,104,084 Clásico,negro,1,PÉSIMOS los 084 Clásico 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,twitter,9,True,False,2023-05-27 23:44:09,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,False,True
serafinportillo,32,084 Diamante,rosa,2,Decepción total los 084 Diamante 😞 se ven baratos y se rompen aún más rápido 👎,tiktok,185,True,True,2021-05-11 04:10:00,negativo,negativo,-0.312,1,1,0,2,False,0,1.0,False,True,True
oliver96,141,Gran Prix,azul,1,"Los Gran Prix son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",google_reviews,46,True,False,2022-12-09 06:39:31,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,False,True
soriaarcelia,761,084 Campeón,rosa,1,"Incomodísimos los 084 Campeón, me lastimaron los pies después de 1 hr 😣",facebook,34,True,False,2021-12-02 14:03:26,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
orellanagloria,43,084 Campeón,gris,5,Excelentísimos los 084 Campeón ✨ los uso para correr y son perfectos 🏃‍♂️💨,instagram,1,False,False,2021-09-18 13:41:00,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
qnino,102,SuperFaro,blanco,5,BUENÍSIMOS los SuperFaro!! Aguantaron toda la maratón ❤️‍🔥 100% recomendados 💯,facebook,39,True,True,2021-06-25 18:37:48,positivo,positivo,1.0,3,0,4,0,True,2,1.4,False,False,True
daniel53,168,084 Diamante,rojo,3,Bonitos los 084 Diamante pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,facebook,28,True,False,2022-03-24 09:15:34,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
gustavo05,2,Urbano,negro,4,Por fin unos tenis que duran! Los Urbano ya tienen 8 meses y siguen como nuevos 💪,amazon,12,False,False,2025-12-27 17:15:25,positivo,positivo,0.55,0,0,1,0,False,1,1.1,False,False,True
sofia27,96,Urbano,blanco,2,PÉSIMOS los Urbano 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,twitter,2,False,False,2025-06-01 01:23:30,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,False,True
hectorbarajas,2926,084,rojo,4,Bonitos los 084 pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,twitter,59,True,False,2025-03-28 06:35:03,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
lozadalorenzo,43,084 Clásico,rosa,4,Me gustaron los 084 Clásico aunque son un poco apretados al principio 😬 ya cedieron,twitter,58,True,False,2021-09-19 09:57:14,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
benitomata,81,Panam Alfa,verde,5,"10/10 los Panam Alfa ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",amazon,285,True,False,2023-12-25 16:27:18,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
etorrez,991,Urbano,verde,3,"Los Urbano están ok, nada del otro mundo 🤷",facebook,11,True,True,2023-07-02 07:57:53,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
espinosalvador,7,084 Campeón,rosa,3,"Cumple lo prometido, los 084 Campeón están bien para el uso diario 👍🏼",twitter,108,True,False,2024-05-19 09:26:42,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
merazricardo,14,084 Campeón,beige,4,Increíbles!! Los 084 Campeón se ven y se sienten premium 🔝🔥 vale cada peso,google_reviews,87,False,False,2022-05-28 01:03:01,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
elvira67,4,Barracuda,rosa,1,"Los Barracuda no me convencieron, son muy regulares para el precio 🤷‍♀️",google_reviews,0,True,False,2024-08-19 13:50:42,negativo,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,True
jose-manuel77,49,Panam Alfa,blanco,4,Quedé enamoradísima de mis Panam Alfa ✨ buenísima calidad y precio 👌🥰,facebook,38,False,False,2024-06-20 14:53:35,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
emilio61,324,084,verde,5,"10/10 los 084 ⭐⭐⭐⭐⭐ excelente atención y producto, llegaron rapidísimo",instagram,13,True,False,2025-01-03 03:55:04,positivo,positivo,0.714,2,0,5,0,False,0,1.0,False,False,True
maria-del-carmenlozada,143,Flip,gris,3,Cómodos los Flip pero el color destiñe en 2 lavadas 😕 mitad y mitad,instagram,5,True,False,2024-01-29 06:46:54,mixto,neutro,-0.139,1,1,0,1,False,0,1.0,False,False,True
betancourtaldonza,472,Panam Alfa,rosa,1,Decepción total los Panam Alfa 😞 se ven baratos y se rompen aún más rápido 👎,instagram,93,True,True,2023-11-10 20:02:02,negativo,negativo,-0.312,1,1,0,2,False,0,1.0,False,True,True
estefania96,61,Panam Alfa,verde,5,"Cumple lo prometido, los Panam Alfa están bien para el uso diario 👍🏼",instagram,66,True,False,2022-10-06 01:27:21,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
cmontoya,25,084 Diamante,azul,5,Quedé enamoradísima de mis 084 Diamante ✨ buenísima calidad y precio 👌🥰,tiktok,25,False,True,2021-09-14 21:45:03,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
pilar64,38,Flip,gris,4,Mis Flip son LO MEJOR que he comprado en años 😍 calidad/precio insuperable ⭐⭐⭐⭐⭐,tiktok,58,True,False,2021-10-31 12:26:56,positivo,positivo,0.875,2,0,6,0,True,0,1.2,False,False,True
palominoasuncion,1187,084 Clásico,gris,5,MARAVILLOSOS los 084 Clásico 😍 como caminar en nubes ☁️☁️ los amo,instagram,91,True,False,2025-09-16 09:59:16,positivo,positivo,0.76,2,0,3,0,True,0,1.2,False,False,True
angelcollazo,11099,Caimán,beige,5,"Decentes los Caimán, no son los mejores pero cumplen 🙂",tiktok,53,True,True,2025-01-26 16:03:19,positivo,neutro,0.111,1,1,1,0,False,0,1.0,True,False,False
castrodaniel,44,Urbano,rosa,3,"Los Urbano están ok, nada del otro mundo 🤷",google_reviews,14,True,False,2023-05-09 12:36:44,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
ariadna69,372,Panam Alfa,verde,5,Increíbles!! Los Panam Alfa se ven y se sienten premium 🔝🔥 vale cada peso,amazon,35,False,True,2021-08-14 22:20:45,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
estelanevarez,38,084,azul,1,Pésima atención y los 084 llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,tiktok,4,False,False,2024-07-05 02:50:58,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
kbermudez,10,084,beige,3,NO LOS COMPREN!! Mis 084 se despegaron en una semana 😤 estafa total,tiktok,21,True,False,2022-07-08 02:48:45,negativo,negativo,-1.0,0,2,0,1,True,2,1.6,False,False,True
clara54,21,Urbano,rosa,1,"Incomodísimos los Urbano, me lastimaron los pies después de 1 hr 😣",google_reviews,10,True,False,2023-06-20 19:54:54,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,False,False,True
alvarezjose-manuel,1589,084,negro,3,Mejor compra del año!! Los 084 son una BELLEZA 🔥🔥🔥 #PanamForever,facebook,15,False,False,2025-08-03 18:56:10,positivo,positivo,1.0,1,0,3,0,True,2,1.4,False,False,True
hvalenzuela,625,084,blanco,5,"AMO mis 084 💖 ya pedí otro par en otro color, hermosos",facebook,171,False,True,2023-07-28 15:00:17,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
estefania39,8,Barracuda,azul,4,"AMO mis Barracuda 💖 ya pedí otro par en otro color, hermosos",tiktok,11,False,False,2023-10-10 13:40:35,positivo,positivo,1.0,2,0,1,0,True,0,1.2,False,False,True
hfeliciano,2988,Urbano,beige,3,Quedé enamoradísima de mis Urbano ✨ buenísima calidad y precio 👌🥰,facebook,74,True,False,2022-07-02 00:09:56,positivo,positivo,0.733,2,0,3,0,False,0,1.0,False,False,True
razojorge-luis,40,Vaivén,rosa,1,"Mala compra los Vaivén, no son lo que esperaba ☹️ poco durables",twitter,195,False,False,2025-02-17 05:25:01,negativo,negativo,-0.167,1,1,0,1,False,0,1.0,False,True,True
mayavirginia,949,Vaivén,blanco,1,"Esperaba más de los Vaivén, la suela es muy delgada 😕 regulares",tiktok,68,False,False,2024-04-19 17:25:43,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,True,True
urbinamaria,71,Urbano,negro,3,"Regulares los Urbano, esperaba un poquito más pero también un poquito menos",amazon,39,False,False,2023-10-25 10:30:07,neutro,negativo,-0.833,0,1,0,0,False,0,1.0,False,False,False
jacobo25,27,084 Diamante,rosa,4,"Los mejores tenis que he tenido!! Los 084 Diamante son cómodos, bonitos y baratos 👌🔥",instagram,28,True,False,2025-09-02 23:05:57,positivo,positivo,0.9,3,0,2,0,False,2,1.2,False,False,True
germanfernandez,95,Urbano,azul,5,"Me gustaron los Urbano, cómodos y bonitos para diario 🙂",facebook,108,True,False,2022-07-11 18:55:53,positivo,positivo,0.708,3,0,1,0,False,0,1.0,False,False,True
isabelalvarez,85,084 Clásico,rojo,1,Me quedaron grandes los 084 Clásico y la talla era la correcta 😒 mala medición,instagram,84,True,False,2024-05-31 13:55:00,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,False,True,True
georgina82,106,Gran Prix,blanco,2,"Los Gran Prix están ok, nada del otro mundo 🤷",amazon,21,True,False,2022-01-29 04:12:49,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
maresclara,261,Gran Prix,azul,5,Increíbles!! Los Gran Prix se ven y se sienten premium 🔝🔥 vale cada peso,twitter,65,True,False,2025-06-01 11:22:43,positivo,positivo,0.9,2,0,2,0,False,2,1.2,False,False,True
kparra,213,Urbano,beige,1,Me quedaron grandes los Urbano y la talla era la correcta 😒 mala medición,twitter,208,True,False,2021-12-21 10:46:23,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,False,True,True
abrilbenavides,11,084,verde,2,Bonitos los 084 pero la suela se desgasta rapidísimo 🤔 no sé qué pensar,amazon,9,False,False,2025-03-04 08:03:05,mixto,positivo,0.278,2,1,0,0,False,0,1.0,False,False,True
wsierra,51,Ultra,rojo,5,Excelentísimos los Ultra ✨ los uso para correr y son perfectos 🏃‍♂️💨,twitter,35,True,False,2022-06-09 00:50:36,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
gregorioprieto,479,Ultra,rosa,3,"Normales los Ultra, ni bien ni mal 🤷‍♂️",tiktok,11,True,False,2025-08-15 15:45:46,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
castellanosleticia,459,Panam Alfa,azul,1,PÉSIMOS los Panam Alfa 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,facebook,58,True,False,2022-08-24 17:10:53,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,True,True
jesus25,4,Urbano,gris,2,"Normales los Urbano, ni bien ni mal 🤷‍♂️",instagram,21,True,False,2023-04-06 19:48:16,neutro,neutro,0.0,0,0,0,0,False,0,1.0,False,False,True
leticia41,97,Panam Alfa,rojo,5,Bonitos los Panam Alfa 👌 buen precio para la calidad,tiktok,80,True,False,2023-06-23 22:00:28,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
saraurena,27,Vaivén,verde,5,"Buenos los Vaivén, me gustaron 👍 cumplen lo prometido",google_reviews,66,True,True,2023-09-06 00:04:25,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
rosaliamadrigal,1624,084 Campeón,beige,2,Pésima atención y los 084 Campeón llegaron rotos 😠😠 jamás vuelvo a comprar nada de Panam,amazon,40,False,False,2025-11-18 18:31:35,negativo,negativo,-0.792,0,2,0,2,False,0,1.0,False,False,True
sandovalsocorro,43,Barracuda,blanco,5,"Cumple lo prometido, los Barracuda están bien para el uso diario 👍🏼",twitter,1,True,False,2022-10-12 05:55:31,positivo,positivo,0.611,1,0,2,0,False,0,1.0,False,False,True
jorgezedillo,116,084 Campeón,verde,2,"Los 084 Campeón son una PORQUERÍA, se rompieron al mes 🤬 quiero MI REEMBOLSO ya",google_reviews,19,True,False,2024-03-20 06:15:44,negativo,negativo,-1.0,0,3,0,1,True,0,1.4,False,False,True
anayaemiliano,343,084 Clásico,rosa,5,"Muy cómodos los 084 Clásico, me los recomendó mi hermana ✌️ buena compra",facebook,104,True,False,2021-09-24 13:23:56,positivo,positivo,0.694,2,0,1,0,False,0,1.0,False,False,True
tania39,4693,084 Diamante,rojo,3,Me gustaron los 084 Diamante aunque son un poco apretados al principio 😬 ya cedieron,tiktok,108,True,False,2024-11-20 14:28:59,mixto,neutro,-0.083,1,1,0,1,False,0,1.0,False,False,True
salinasrosario,66,084 Diamante,negro,2,"Esperaba más de los 084 Diamante, la suela es muy delgada 😕 regulares",instagram,26,True,True,2025-12-26 08:43:37,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
socorro47,7,084,beige,1,BASURA los 084 🤮 me lastimaron los pies horrible 👎 nunca más,facebook,79,True,False,2023-06-06 02:56:29,negativo,negativo,-0.98,0,3,0,2,True,0,1.2,False,True,True
dluevano,1854,Vaivén,rojo,4,"Buenos los Vaivén, me gustaron 👍 cumplen lo prometido",instagram,32,False,False,2021-12-19 00:47:03,positivo,positivo,0.75,3,0,1,0,False,0,1.0,False,False,True
cottoesmeralda,3242,084,gris,1,PÉSIMOS los 084 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,twitter,41,True,False,2024-11-17 14:31:29,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,False,True
nrivera,8202,Vital,beige,1,Me quedaron grandes los Vital y la talla era la correcta 😒 mala medición,instagram,81,True,False,2024-03-28 06:07:03,negativo,negativo,-0.667,0,1,0,1,False,0,1.0,True,True,True
zeferinomatos,28,Gran Prix,verde,5,Bonitos los Gran Prix 👌 buen precio para la calidad,instagram,3,False,False,2024-04-13 08:12:59,positivo,positivo,0.722,2,0,1,0,False,0,1.0,False,False,True
wcedillo,147,Flip,rosa,4,"Súper recomendados los Flip, no me los quería quitar 😂❤️",amazon,61,False,False,2024-06-30 13:00:03,positivo,positivo,0.729,2,0,2,0,False,0,1.0,False,False,True
matosoliver,15,Panam Alfa,beige,1,PÉSIMOS los Panam Alfa 😡 se descosió la suela en 2 semanas 👎👎 NO COMPREN,instagram,19,True,False,2025-04-24 14:14:13,negativo,negativo,-1.0,0,2,0,3,True,0,1.4,False,False,True
jaramilloestela,100,084,azul,5,Excelentísimos los 084 ✨ los uso para correr y son perfectos 🏃‍♂️💨,google_reviews,12,False,False,2023-06-15 13:41:35,positivo,positivo,0.5,1,0,3,0,False,0,1.0,False,False,True
evelioarteaga,19,Ultra,rosa,1,"Esperaba más de los Ultra, la suela es muy delgada 😕 regulares",tiktok,50,False,False,2023-10-24 23:17:47,negativo,negativo,-0.625,0,1,0,1,False,0,1.0,False,False,True
pperalta,6052,084 Campeón,negro,2,"Incomodísimos los 084 Campeón, me lastimaron los pies después de 1 hr 😣",google_reviews,26,True,False,2022-09-14 11:35:28,negativo,negativo,-0.722,0,2,0,1,False,0,1.0,True,False,True
mitzy53,6432,084 Diamante,gris,3,"Compré los 084 Diamante, son tenis. Punto.",twitter,3,False,False,2022-09-13 08:57:10,neutro,neutro,0.0,0,0,0,0,False,0,1.0,True,False,True
dserrato,3250,084 Diamante,rojo,3,Por fin unos tenis que duran! Los 084 Diamante ya tienen 8 meses y siguen como nuevos 💪,facebook,1,False,False,2025-08-02 21:44:25,positivo,positivo,0.55,0,0,1,0,False,1,1.1,False,False,True
itzel01,196,Gran Prix,rojo,5,"Decentes los Gran Prix, no son los mejores pero cumplen 🙂",tiktok,17,True,False,2024-09-09 01:47:02,positivo,neutro,0.111,1,1,1,0,False,0,1.0,False,False,False
